      Absolute Path                 Relative Path      Class
D:\PYTHON_cem3\modified_dataset\polar bear_0739.jpg    polar bear_0739.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0740.jpg    polar bear_0740.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0741.jpg    polar bear_0741.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0742.jpg    polar bear_0742.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0743.jpg    polar bear_0743.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0744.jpg    polar bear_0744.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0745.jpg    polar bear_0745.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0746.jpg    polar bear_0746.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0747.jpg    polar bear_0747.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0748.jpg    polar bear_0748.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0749.jpg    polar bear_0749.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0750.jpg    polar bear_0750.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0751.jpg    polar bear_0751.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0752.jpg    polar bear_0752.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0753.jpg    polar bear_0753.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0754.jpg    polar bear_0754.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0755.jpg    polar bear_0755.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0756.jpg    polar bear_0756.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0757.jpg    polar bear_0757.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0758.jpg    polar bear_0758.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0759.jpg    polar bear_0759.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0760.jpg    polar bear_0760.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0761.jpg    polar bear_0761.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0762.jpg    polar bear_0762.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0763.jpg    polar bear_0763.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0764.jpg    polar bear_0764.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0765.jpg    polar bear_0765.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0766.jpg    polar bear_0766.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0767.jpg    polar bear_0767.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0768.jpg    polar bear_0768.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0769.jpg    polar bear_0769.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0770.jpg    polar bear_0770.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0771.jpg    polar bear_0771.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0772.jpg    polar bear_0772.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0773.jpg    polar bear_0773.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0774.jpg    polar bear_0774.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0775.jpg    polar bear_0775.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0776.jpg    polar bear_0776.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0777.jpg    polar bear_0777.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0778.jpg    polar bear_0778.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0779.jpg    polar bear_0779.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0780.jpg    polar bear_0780.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0781.jpg    polar bear_0781.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0782.jpg    polar bear_0782.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0783.jpg    polar bear_0783.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0784.jpg    polar bear_0784.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0785.jpg    polar bear_0785.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0786.jpg    polar bear_0786.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0787.jpg    polar bear_0787.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0788.jpg    polar bear_0788.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0789.jpg    polar bear_0789.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0790.jpg    polar bear_0790.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0791.jpg    polar bear_0791.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0792.jpg    polar bear_0792.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0793.jpg    polar bear_0793.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0794.jpg    polar bear_0794.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0795.jpg    polar bear_0795.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0796.jpg    polar bear_0796.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0797.jpg    polar bear_0797.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0798.jpg    polar bear_0798.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0799.jpg    polar bear_0799.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0800.jpg    polar bear_0800.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0801.jpg    polar bear_0801.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0802.jpg    polar bear_0802.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0803.jpg    polar bear_0803.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0804.jpg    polar bear_0804.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0805.jpg    polar bear_0805.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0806.jpg    polar bear_0806.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0807.jpg    polar bear_0807.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0808.jpg    polar bear_0808.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0809.jpg    polar bear_0809.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0810.jpg    polar bear_0810.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0811.jpg    polar bear_0811.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0812.jpg    polar bear_0812.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0813.jpg    polar bear_0813.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0814.jpg    polar bear_0814.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0815.jpg    polar bear_0815.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0816.jpg    polar bear_0816.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0817.jpg    polar bear_0817.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0818.jpg    polar bear_0818.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0819.jpg    polar bear_0819.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0820.jpg    polar bear_0820.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0821.jpg    polar bear_0821.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0822.jpg    polar bear_0822.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0823.jpg    polar bear_0823.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0824.jpg    polar bear_0824.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0825.jpg    polar bear_0825.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0826.jpg    polar bear_0826.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0827.jpg    polar bear_0827.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0828.jpg    polar bear_0828.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0829.jpg    polar bear_0829.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0830.jpg    polar bear_0830.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0831.jpg    polar bear_0831.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0832.jpg    polar bear_0832.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0833.jpg    polar bear_0833.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0834.jpg    polar bear_0834.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0835.jpg    polar bear_0835.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0836.jpg    polar bear_0836.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0837.jpg    polar bear_0837.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0838.jpg    polar bear_0838.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0839.jpg    polar bear_0839.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0840.jpg    polar bear_0840.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0841.jpg    polar bear_0841.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0842.jpg    polar bear_0842.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0843.jpg    polar bear_0843.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0844.jpg    polar bear_0844.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0845.jpg    polar bear_0845.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0846.jpg    polar bear_0846.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0847.jpg    polar bear_0847.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0848.jpg    polar bear_0848.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0849.jpg    polar bear_0849.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0850.jpg    polar bear_0850.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0851.jpg    polar bear_0851.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0852.jpg    polar bear_0852.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0853.jpg    polar bear_0853.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0854.jpg    polar bear_0854.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0855.jpg    polar bear_0855.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0856.jpg    polar bear_0856.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0857.jpg    polar bear_0857.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0858.jpg    polar bear_0858.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0859.jpg    polar bear_0859.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0860.jpg    polar bear_0860.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0861.jpg    polar bear_0861.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0862.jpg    polar bear_0862.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0863.jpg    polar bear_0863.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0864.jpg    polar bear_0864.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0865.jpg    polar bear_0865.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0866.jpg    polar bear_0866.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0867.jpg    polar bear_0867.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0868.jpg    polar bear_0868.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0869.jpg    polar bear_0869.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0870.jpg    polar bear_0870.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0871.jpg    polar bear_0871.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0872.jpg    polar bear_0872.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0873.jpg    polar bear_0873.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0874.jpg    polar bear_0874.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0875.jpg    polar bear_0875.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0876.jpg    polar bear_0876.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0877.jpg    polar bear_0877.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0878.jpg    polar bear_0878.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0879.jpg    polar bear_0879.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0880.jpg    polar bear_0880.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0881.jpg    polar bear_0881.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0882.jpg    polar bear_0882.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0883.jpg    polar bear_0883.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0884.jpg    polar bear_0884.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0885.jpg    polar bear_0885.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0886.jpg    polar bear_0886.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0887.jpg    polar bear_0887.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0888.jpg    polar bear_0888.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0889.jpg    polar bear_0889.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0890.jpg    polar bear_0890.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0891.jpg    polar bear_0891.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0892.jpg    polar bear_0892.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0893.jpg    polar bear_0893.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0894.jpg    polar bear_0894.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0895.jpg    polar bear_0895.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0896.jpg    polar bear_0896.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0897.jpg    polar bear_0897.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0898.jpg    polar bear_0898.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0899.jpg    polar bear_0899.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0900.jpg    polar bear_0900.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0901.jpg    polar bear_0901.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0902.jpg    polar bear_0902.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0903.jpg    polar bear_0903.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0904.jpg    polar bear_0904.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0905.jpg    polar bear_0905.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0906.jpg    polar bear_0906.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0907.jpg    polar bear_0907.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0908.jpg    polar bear_0908.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0909.jpg    polar bear_0909.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0910.jpg    polar bear_0910.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0911.jpg    polar bear_0911.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0912.jpg    polar bear_0912.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0913.jpg    polar bear_0913.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0914.jpg    polar bear_0914.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0915.jpg    polar bear_0915.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0916.jpg    polar bear_0916.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0917.jpg    polar bear_0917.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0918.jpg    polar bear_0918.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0919.jpg    polar bear_0919.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0920.jpg    polar bear_0920.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0921.jpg    polar bear_0921.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0922.jpg    polar bear_0922.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0923.jpg    polar bear_0923.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0924.jpg    polar bear_0924.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0925.jpg    polar bear_0925.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0926.jpg    polar bear_0926.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0927.jpg    polar bear_0927.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0928.jpg    polar bear_0928.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0929.jpg    polar bear_0929.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0930.jpg    polar bear_0930.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0931.jpg    polar bear_0931.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0932.jpg    polar bear_0932.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0933.jpg    polar bear_0933.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0934.jpg    polar bear_0934.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0935.jpg    polar bear_0935.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0936.jpg    polar bear_0936.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0937.jpg    polar bear_0937.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0938.jpg    polar bear_0938.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0939.jpg    polar bear_0939.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0940.jpg    polar bear_0940.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0941.jpg    polar bear_0941.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0942.jpg    polar bear_0942.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0943.jpg    polar bear_0943.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0944.jpg    polar bear_0944.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0945.jpg    polar bear_0945.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0946.jpg    polar bear_0946.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0947.jpg    polar bear_0947.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0948.jpg    polar bear_0948.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0949.jpg    polar bear_0949.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0950.jpg    polar bear_0950.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0951.jpg    polar bear_0951.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0952.jpg    polar bear_0952.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0953.jpg    polar bear_0953.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0954.jpg    polar bear_0954.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0955.jpg    polar bear_0955.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0956.jpg    polar bear_0956.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0957.jpg    polar bear_0957.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0958.jpg    polar bear_0958.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0959.jpg    polar bear_0959.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0960.jpg    polar bear_0960.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0961.jpg    polar bear_0961.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0962.jpg    polar bear_0962.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0963.jpg    polar bear_0963.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0964.jpg    polar bear_0964.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0965.jpg    polar bear_0965.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0966.jpg    polar bear_0966.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0967.jpg    polar bear_0967.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0968.jpg    polar bear_0968.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0969.jpg    polar bear_0969.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0970.jpg    polar bear_0970.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0971.jpg    polar bear_0971.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0972.jpg    polar bear_0972.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0973.jpg    polar bear_0973.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0974.jpg    polar bear_0974.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0975.jpg    polar bear_0975.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0976.jpg    polar bear_0976.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0977.jpg    polar bear_0977.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0978.jpg    polar bear_0978.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0979.jpg    polar bear_0979.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0980.jpg    polar bear_0980.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0981.jpg    polar bear_0981.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0982.jpg    polar bear_0982.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0983.jpg    polar bear_0983.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0984.jpg    polar bear_0984.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0985.jpg    polar bear_0985.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0986.jpg    polar bear_0986.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0987.jpg    polar bear_0987.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0988.jpg    polar bear_0988.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0989.jpg    polar bear_0989.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0990.jpg    polar bear_0990.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0991.jpg    polar bear_0991.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0992.jpg    polar bear_0992.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0993.jpg    polar bear_0993.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0994.jpg    polar bear_0994.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0995.jpg    polar bear_0995.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0996.jpg    polar bear_0996.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0997.jpg    polar bear_0997.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0998.jpg    polar bear_0998.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0999.jpg    polar bear_0999.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1000.jpg    polar bear_1000.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1001.jpg    polar bear_1001.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1002.jpg    polar bear_1002.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1003.jpg    polar bear_1003.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1004.jpg    polar bear_1004.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1005.jpg    polar bear_1005.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1006.jpg    polar bear_1006.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1007.jpg    polar bear_1007.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1008.jpg    polar bear_1008.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1009.jpg    polar bear_1009.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1010.jpg    polar bear_1010.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1011.jpg    polar bear_1011.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1012.jpg    polar bear_1012.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1013.jpg    polar bear_1013.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1014.jpg    polar bear_1014.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1015.jpg    polar bear_1015.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1016.jpg    polar bear_1016.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1017.jpg    polar bear_1017.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1018.jpg    polar bear_1018.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_1019.jpg    polar bear_1019.jpg    polar bear
